CryoSleep,Age,VIP,Transported,Group,Total_Expense,Num,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
0,18.0,0,0,4886,3062.0,931,0,0,0,1,0,0,0,0,1,0,0,1
0,20.0,0,1,4887,1527.0,991,0,0,0,1,0,0,0,0,1,0,0,0
1,28.0,0,1,4888,0.0,192,1,0,0,1,0,1,0,0,0,0,0,1
0,57.0,0,0,4889,767.0,794,0,0,1,0,0,0,0,0,0,1,0,1
0,10.0,0,1,4890,0.0,795,0,0,0,0,0,0,0,0,0,1,0,1
0,23.0,0,1,4890,874.0,932,0,0,0,1,0,0,0,0,1,0,0,1
1,22.0,0,1,4891,0.0,194,1,0,0,1,1,0,0,0,0,0,0,1
1,24.0,0,1,4891,0.0,194,1,0,0,0,1,0,0,0,0,0,0,1
0,52.0,0,0,4892,1817.0,796,0,0,0,1,0,0,0,0,0,1,0,1
1,31.0,0,1,4893,0.0,797,0,0,0,0,0,0,0,0,0,1,0,1
1,15.0,0,1,4895,0.0,789,0,0,0,0,0,0,0,0,0,1,0,0
0,40.0,0,0,4896,1108.0,992,0,0,0,1,0,0,0,0,1,0,0,0
0,18.0,0,0,4897,2152.0,993,0,0,0,1,0,0,0,0,1,0,0,0
0,28.0,0,1,4898,891.0,933,0,0,0,1,0,0,0,0,1,0,0,1
1,40.0,0,1,4899,0.0,799,0,0,0,1,0,0,0,0,0,1,0,1
0,32.0,0,1,4899,706.0,799,0,0,1,0,0,0,0,0,0,1,0,1
0,35.0,0,0,4900,684.0,994,0,0,1,0,0,0,0,0,1,0,0,0
0,52.0,0,0,4901,848.0,790,0,0,0,1,0,0,0,0,0,1,0,0
0,34.0,0,0,4901,996.0,305,0,0,0,1,0,0,0,1,0,0,0,0
1,46.0,0,0,4902,0.0,791,0,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,0,4903,2266.0,995,0,0,0,0,0,0,0,0,1,0,0,0
0,44.0,0,0,4904,790.0,317,0,0,0,1,0,0,0,1,0,0,0,1
0,59.0,0,0,4909,600.0,997,0,0,0,0,0,0,0,0,1,0,0,0
0,42.0,0,0,4910,4732.0,306,1,0,0,1,0,0,0,1,0,0,0,0
0,18.0,0,0,4911,702.0,998,0,0,0,1,0,0,0,0,1,0,0,0
0,29.0,0,0,4912,3370.0,160,0,1,0,1,0,0,1,0,0,0,0,0
1,15.0,0,1,4912,0.0,999,0,1,0,1,0,0,0,0,1,0,0,0
0,19.0,0,1,4913,1333.0,1000,0,1,0,1,0,0,0,0,1,0,0,0
1,49.0,0,0,4915,0.0,793,0,0,1,0,0,0,0,0,0,1,0,0
1,19.0,0,1,4916,0.0,1001,0,1,0,1,0,0,0,0,1,0,0,0
0,36.0,1,1,4917,11737.0,195,1,0,0,0,1,0,0,0,0,0,0,1
1,59.0,0,1,4918,0.0,794,0,0,0,0,0,0,0,0,0,1,0,0
1,24.0,0,1,4920,0.0,802,0,0,0,0,0,0,0,0,0,1,0,1
1,4.0,0,1,4923,0.0,935,0,1,0,1,0,0,0,0,1,0,0,1
1,20.0,0,1,4923,0.0,935,0,1,0,1,0,0,0,0,1,0,0,1
0,24.0,0,1,4923,1041.0,935,0,1,0,1,0,0,0,0,1,0,0,1
0,31.0,0,0,4924,1472.0,1002,0,1,0,0,0,0,0,0,1,0,0,0
0,23.0,0,1,4925,5915.0,936,0,1,0,1,0,0,0,0,1,0,0,1
0,3.0,0,1,4927,0.0,937,0,1,0,1,0,0,0,0,1,0,0,1
1,22.0,0,1,4927,0.0,937,0,1,0,1,0,0,0,0,1,0,0,1
0,20.0,0,1,4927,0.0,937,0,1,0,1,0,0,0,0,1,0,0,1
0,0.0,0,1,4927,0.0,937,0,1,0,1,0,0,0,0,1,0,0,1
1,13.0,0,1,4929,0.0,1004,0,1,0,0,0,0,0,0,1,0,0,0
1,47.0,0,1,4930,0.0,161,1,0,0,1,1,0,0,0,0,0,0,0
0,51.0,0,1,4930,3677.0,161,1,0,0,1,1,0,0,0,0,0,0,0
0,22.0,0,1,4932,867.0,161,0,1,0,1,0,0,1,0,0,0,0,0
1,3.0,0,1,4932,0.0,1005,0,1,0,0,0,0,0,0,1,0,0,0
0,4.0,0,1,4933,0.0,938,0,1,0,1,0,0,0,0,1,0,0,1
0,16.0,0,0,4933,2093.0,938,0,1,0,1,0,0,0,0,1,0,0,1
0,24.0,0,0,4933,2204.0,938,0,1,0,1,0,0,0,0,1,0,0,1
1,1.0,0,1,4933,0.0,938,0,1,0,1,0,0,0,0,1,0,0,1
0,31.0,0,0,4934,1456.0,1006,0,0,0,1,0,0,0,0,1,0,0,0
0,34.0,0,0,4937,1708.0,803,0,0,0,1,0,0,0,0,0,1,0,1
0,20.0,0,1,4938,847.0,804,0,0,0,0,0,0,0,0,0,1,0,1
0,19.0,0,1,4939,2077.0,1007,0,0,0,1,0,0,0,0,1,0,0,0
1,19.0,0,1,4940,0.0,805,0,0,1,0,0,0,0,0,0,1,0,1
0,35.0,0,0,4941,1820.0,1008,0,1,0,1,0,0,0,0,1,0,0,0
1,3.0,0,1,4942,0.0,806,0,0,0,1,0,0,0,0,0,1,0,1
1,36.0,0,1,4942,0.0,806,0,0,0,1,0,0,0,0,0,1,0,1
1,20.0,0,1,4943,0.0,1009,0,1,0,1,0,0,0,0,1,0,0,0
0,33.0,0,1,4944,2444.0,60,1,0,0,0,0,0,0,0,0,0,0,1
0,58.0,0,0,4944,6378.0,60,1,0,0,0,0,0,0,0,0,0,0,1
0,56.0,0,0,4944,3776.0,60,1,0,0,1,0,0,0,0,0,0,0,1
1,27.0,0,1,4945,0.0,798,0,0,1,0,0,0,0,0,0,1,0,0
1,25.0,0,0,4946,0.0,799,0,0,0,1,0,0,0,0,0,1,0,0
1,39.0,0,0,4950,0.0,800,0,0,1,0,0,0,0,0,0,1,0,0
0,43.0,0,1,4951,1346.0,1010,0,1,0,1,0,0,0,0,1,0,0,0
1,42.0,0,1,4952,0.0,939,0,1,0,1,0,0,0,0,1,0,0,1
0,24.0,0,1,4954,1758.0,808,0,0,0,1,0,0,0,0,0,1,0,1
1,19.0,0,1,4956,0.0,809,0,0,0,1,0,0,0,0,0,1,0,1
0,32.0,0,0,4958,709.0,810,0,0,0,1,0,0,0,0,0,1,0,1
0,32.0,0,1,4961,1328.0,942,0,1,0,1,0,0,0,0,1,0,0,1
1,61.0,0,1,4963,0.0,811,0,0,0,1,0,0,0,0,0,1,0,1
0,64.0,0,0,4964,2397.0,154,0,1,0,1,0,0,1,0,0,0,0,1
0,21.0,0,0,4965,1670.0,308,0,0,0,1,0,0,0,1,0,0,0,0
0,26.0,0,0,4970,1385.0,943,0,0,1,0,0,0,0,0,1,0,0,1
0,35.0,0,1,4972,4635.0,162,1,0,0,0,1,0,0,0,0,0,0,0
0,43.0,0,0,4973,997.0,309,0,0,0,1,0,0,0,1,0,0,0,0
1,3.0,0,1,4973,0.0,803,0,0,0,0,0,0,0,0,0,1,0,0
0,56.0,0,0,4974,10554.0,44,1,0,0,1,0,0,0,0,0,0,0,0
1,45.0,0,1,4974,0.0,44,1,0,0,0,0,0,0,0,0,0,0,0
1,25.0,0,1,4975,0.0,813,0,0,1,0,0,0,0,0,0,1,0,1
0,12.0,0,1,4975,0.0,813,0,0,0,1,0,0,0,0,0,1,0,1
1,2.0,0,1,4975,0.0,813,0,0,1,0,0,0,0,0,0,1,0,1
0,46.0,0,1,4977,870.0,945,0,0,0,1,0,0,0,0,1,0,0,1
0,32.0,0,0,4977,2993.0,945,0,0,0,1,0,0,0,0,1,0,0,1
0,20.0,0,0,4978,645.0,1015,0,0,0,1,0,0,0,0,1,0,0,0
1,24.0,0,0,4979,0.0,804,0,0,1,0,0,0,0,0,0,1,0,0
0,28.0,0,0,4980,882.0,805,0,0,0,1,0,0,0,0,0,1,0,0
0,12.0,0,0,4980,0.0,805,0,0,0,1,0,0,0,0,0,1,0,0
0,11.0,0,0,4980,0.0,805,0,0,0,1,0,0,0,0,0,1,0,0
0,16.0,0,1,4981,776.0,946,0,0,0,1,0,0,0,0,1,0,0,1
0,29.0,0,1,4981,0.0,814,0,0,1,0,0,0,0,0,0,1,0,1
0,24.0,0,0,4981,709.0,814,0,0,0,1,0,0,0,0,0,1,0,1
0,22.0,0,1,4983,720.0,1016,0,0,0,1,0,0,0,0,1,0,0,0
0,21.0,0,1,4987,786.0,816,0,0,0,1,0,0,0,0,0,1,0,1
0,38.0,0,0,4989,787.0,310,0,0,0,1,0,0,0,1,0,0,0,0
1,35.0,0,0,4990,0.0,164,1,0,0,1,1,0,0,0,0,0,0,0
0,79.0,0,0,4991,815.0,806,0,0,0,1,0,0,0,0,0,1,0,0
0,22.0,0,0,4992,546.0,1018,0,0,1,0,0,0,0,0,1,0,0,0
0,42.0,0,1,4995,924.0,807,0,0,0,0,0,0,0,0,0,1,0,0
1,52.0,0,1,4997,0.0,156,1,0,0,1,0,1,0,0,0,0,0,0
1,43.0,0,1,4998,0.0,818,0,0,0,1,0,0,0,0,0,1,0,1
0,30.0,0,0,4999,1914.0,950,0,0,0,1,0,0,0,0,1,0,0,1
1,35.0,0,1,5000,0.0,808,0,0,0,1,0,0,0,0,0,1,0,0
1,18.0,0,0,5003,0.0,809,0,0,0,1,0,0,0,0,0,1,0,0
1,27.0,0,1,5004,0.0,165,1,0,0,1,1,0,0,0,0,0,0,0
0,46.0,0,0,5005,901.0,1019,0,0,0,1,0,0,0,0,1,0,0,0
1,15.0,0,1,5006,0.0,166,1,0,0,1,1,0,0,0,0,0,0,0
1,44.0,0,1,5006,0.0,166,1,0,0,0,1,0,0,0,0,0,0,0
0,20.0,0,0,5006,3507.0,166,1,0,0,1,1,0,0,0,0,0,0,0
0,35.0,0,0,5007,1443.0,951,0,1,0,1,0,0,0,0,1,0,0,1
1,19.0,0,1,5008,0.0,952,0,1,0,1,0,0,0,0,1,0,0,1
1,47.0,0,1,5009,0.0,1020,0,1,0,1,0,0,0,0,1,0,0,0
0,26.0,1,0,5010,1749.0,1021,0,1,0,1,0,0,0,0,1,0,0,0
1,24.0,0,1,5012,0.0,811,0,0,0,0,0,0,0,0,0,1,0,0
0,23.0,0,1,5013,2102.0,953,0,0,0,1,0,0,0,0,1,0,0,1
0,26.0,0,0,5014,2788.0,162,0,1,0,1,0,0,1,0,0,0,0,0
1,5.0,0,1,5014,0.0,1022,0,1,0,1,0,0,0,0,1,0,0,0
0,35.0,0,0,5015,7503.0,194,1,0,0,0,0,1,0,0,0,0,0,1
0,18.0,0,0,5016,1432.0,1023,0,1,0,1,0,0,0,0,1,0,0,0
1,32.0,0,1,5017,0.0,954,0,1,0,1,0,0,0,0,1,0,0,1
1,13.0,0,1,5018,0.0,812,0,0,0,1,0,0,0,0,0,1,0,0
0,15.0,0,0,5019,697.0,955,0,0,0,1,0,0,0,0,1,0,0,1
0,18.0,0,1,5020,671.0,956,0,0,1,0,0,0,0,0,1,0,0,1
0,41.0,0,1,5021,5087.0,167,1,0,0,1,1,0,0,0,0,0,0,0
0,36.0,0,0,5023,486.0,813,0,0,0,0,0,0,0,0,0,1,0,0
0,33.0,0,0,5025,1101.0,1024,0,0,0,1,0,0,0,0,1,0,0,0
0,41.0,0,0,5027,792.0,321,0,0,0,0,0,0,0,1,0,0,0,1
0,47.0,0,0,5028,6422.0,61,1,0,0,0,0,0,0,0,0,0,0,1
1,32.0,0,1,5032,0.0,322,1,0,0,1,0,0,0,1,0,0,0,1
0,36.0,0,0,5034,4220.0,824,0,0,0,1,0,0,0,0,0,1,0,1
1,13.0,0,1,5035,0.0,825,0,0,0,1,0,0,0,0,0,1,0,1
1,34.0,0,0,5036,0.0,814,0,0,1,0,0,0,0,0,0,1,0,0
0,24.0,0,0,5036,908.0,814,0,0,0,1,0,0,0,0,0,1,0,0
0,16.0,0,0,5039,2685.0,958,0,1,0,1,0,0,0,0,1,0,0,1
1,12.0,0,1,5039,0.0,958,0,1,0,1,0,0,0,0,1,0,0,1
0,24.0,0,1,5039,1288.0,958,0,1,0,1,0,0,0,0,1,0,0,1
0,35.0,0,0,5039,1309.0,958,0,1,0,1,0,0,0,0,1,0,0,1
0,26.0,0,0,5040,19036.0,195,1,0,0,1,0,1,0,0,0,0,0,1
0,39.0,0,0,5040,6526.0,195,1,0,0,0,0,1,0,0,0,0,0,1
0,18.0,0,1,5042,736.0,1026,0,0,0,1,0,0,0,0,1,0,0,0
0,23.0,0,0,5044,784.0,826,0,0,0,1,0,0,0,0,0,1,0,1
1,29.0,0,1,5044,0.0,826,0,0,1,0,0,0,0,0,0,1,0,1
0,38.0,0,1,5048,0.0,341,0,0,0,1,0,0,0,0,1,0,0,1
0,31.0,0,0,5050,868.0,1028,0,0,0,1,0,0,0,0,1,0,0,0
0,49.0,0,0,5051,1299.0,324,0,1,0,1,0,0,0,1,0,0,0,1
1,17.0,0,1,5052,0.0,961,0,1,0,1,0,0,0,0,1,0,0,1
0,23.0,0,1,5052,2594.0,961,0,1,0,0,0,0,0,0,1,0,0,1
1,15.0,0,1,5057,0.0,816,0,0,0,0,0,0,0,0,0,1,0,0
1,11.0,0,1,5058,0.0,963,0,1,0,1,0,0,0,0,1,0,0,1
0,30.0,1,0,5058,1482.0,963,0,1,1,0,0,0,0,0,1,0,0,1
1,42.0,0,1,5058,0.0,963,0,1,0,1,0,0,0,0,1,0,0,1
0,21.0,0,0,5059,639.0,1030,0,0,0,0,0,0,0,0,1,0,0,0
1,41.0,0,1,5060,0.0,157,1,0,0,0,0,1,0,0,0,0,0,0
1,14.0,0,1,5060,0.0,157,1,0,0,1,0,1,0,0,0,0,0,0
0,27.0,0,0,5060,2258.0,157,1,0,0,0,0,1,0,0,0,0,0,0
0,29.0,1,0,5060,10267.0,157,1,0,0,0,0,1,0,0,0,0,0,0
1,25.0,0,1,5061,0.0,196,1,0,0,1,0,1,0,0,0,0,0,1
0,54.0,0,1,5061,8420.0,196,1,0,0,1,0,1,0,0,0,0,0,1
0,46.0,0,0,5062,996.0,325,0,0,0,1,0,0,0,1,0,0,0,1
0,18.0,0,1,5063,810.0,830,0,0,0,1,0,0,0,0,0,1,0,1
0,22.0,0,0,5064,7474.0,62,1,0,0,0,0,0,0,0,0,0,0,1
1,29.0,0,1,5065,0.0,326,1,0,0,0,0,0,0,1,0,0,0,1
0,26.0,0,0,5065,3697.0,326,1,0,0,0,0,0,0,1,0,0,0,1
0,36.0,0,1,5067,2152.0,964,0,0,0,0,0,0,0,0,1,0,0,1
1,19.0,0,1,5068,0.0,314,0,0,0,1,0,0,0,1,0,0,0,0
0,56.0,0,0,5069,1379.0,965,0,0,1,0,0,0,0,0,1,0,0,1
0,20.0,0,1,5070,722.0,966,0,0,0,1,0,0,0,0,1,0,0,1
0,10.0,0,0,5072,0.0,817,0,0,0,1,0,0,0,0,0,1,0,0
1,14.0,0,0,5072,0.0,817,0,0,1,0,0,0,0,0,0,1,0,0
1,27.0,0,1,5073,0.0,1033,0,1,0,0,0,0,0,0,1,0,0,0
0,35.0,0,0,5074,5916.0,967,0,1,0,1,0,0,0,0,1,0,0,1
0,13.0,0,0,5076,5208.0,818,0,0,0,1,0,0,0,0,0,1,0,0
0,21.0,0,0,5080,703.0,969,0,0,0,1,0,0,0,0,1,0,0,1
1,22.0,0,0,5083,0.0,820,0,0,0,1,0,0,0,0,0,1,0,0
1,29.0,0,0,5084,0.0,315,1,0,0,1,0,0,0,1,0,0,0,0
0,32.0,0,0,5084,20228.0,315,1,0,0,1,0,0,0,1,0,0,0,0
0,20.0,0,1,5085,565.0,970,0,0,0,1,0,0,0,0,1,0,0,1
0,44.0,0,0,5087,2598.0,1036,0,1,0,1,0,0,0,0,1,0,0,0
0,22.0,0,1,5088,1768.0,972,0,0,0,0,0,0,0,0,1,0,0,1
0,39.0,0,0,5089,8050.0,170,1,0,0,1,1,0,0,0,0,0,0,0
0,19.0,0,1,5089,3791.0,170,1,0,0,1,1,0,0,0,0,0,0,0
1,0.0,0,0,5090,0.0,821,0,0,0,1,0,0,0,0,0,1,0,0
1,0.0,0,0,5090,0.0,821,0,0,0,1,0,0,0,0,0,1,0,0
0,12.0,0,1,5090,0.0,821,0,0,1,0,0,0,0,0,0,1,0,0
1,7.0,0,0,5090,0.0,821,0,0,0,1,0,0,0,0,0,1,0,0
0,32.0,0,0,5090,793.0,316,0,0,1,0,0,0,0,1,0,0,0,0
0,11.0,0,1,5090,0.0,821,0,0,0,1,0,0,0,0,0,1,0,0
0,18.0,0,0,5091,3064.0,973,0,0,0,0,0,0,0,0,1,0,0,1
0,49.0,1,0,5093,8056.0,158,1,0,0,0,0,1,0,0,0,0,0,0
1,61.0,0,1,5095,0.0,1038,0,1,0,1,0,0,0,0,1,0,0,0
1,7.0,0,1,5097,0.0,823,0,0,0,0,0,0,0,0,0,1,0,0
0,25.0,0,1,5097,852.0,823,0,0,0,1,0,0,0,0,0,1,0,0
0,51.0,0,1,5097,712.0,1039,0,0,0,0,0,0,0,0,1,0,0,0
1,56.0,0,1,5103,0.0,317,1,0,0,1,0,0,0,1,0,0,0,0
0,31.0,0,1,5104,753.0,833,0,0,0,1,0,0,0,0,0,1,0,1
1,16.0,0,1,5105,0.0,646,0,0,1,0,0,0,0,0,0,1,0,0
1,29.0,0,1,5106,0.0,834,0,0,0,1,0,0,0,0,0,1,0,1
1,17.0,0,1,5108,0.0,825,0,0,1,0,0,0,0,0,0,1,0,0
0,47.0,0,1,5109,741.0,835,0,0,1,0,0,0,0,0,0,1,0,1
0,25.0,0,0,5111,4307.0,171,1,0,0,1,1,0,0,0,0,0,0,0
0,28.0,0,0,5111,5495.0,171,1,0,0,1,1,0,0,0,0,0,0,0
0,32.0,0,0,5111,2924.0,171,1,0,0,1,1,0,0,0,0,0,0,0
1,56.0,0,1,5112,0.0,198,1,0,0,0,0,1,0,0,0,0,0,1
1,25.0,0,1,5112,0.0,198,1,0,0,0,0,1,0,0,0,0,0,1
1,13.0,0,1,5112,0.0,198,1,0,0,1,0,1,0,0,0,0,0,1
1,41.0,0,1,5115,0.0,199,1,0,0,1,0,1,0,0,0,0,0,1
1,28.0,0,1,5115,0.0,199,1,0,0,0,0,1,0,0,0,0,0,1
1,25.0,0,1,5116,0.0,980,0,1,0,1,0,0,0,0,1,0,0,1
1,11.0,0,1,5116,0.0,980,0,1,0,1,0,0,0,0,1,0,0,1
0,20.0,0,0,5120,0.0,320,0,1,0,1,0,0,0,1,0,0,0,0
0,24.0,0,1,5122,875.0,981,0,0,0,1,0,0,0,0,1,0,0,1
0,41.0,0,0,5124,705.0,1044,0,0,0,1,0,0,0,0,1,0,0,0
0,29.0,0,0,5125,760.0,982,0,0,0,0,0,0,0,0,1,0,0,1
1,59.0,0,1,5126,0.0,200,1,0,0,0,0,1,0,0,0,0,0,1
0,31.0,0,1,5127,892.0,837,0,0,0,1,0,0,0,0,0,1,0,1
0,16.0,0,0,5127,2055.0,983,0,0,0,1,0,0,0,0,1,0,0,1
0,65.0,0,0,5128,1158.0,1045,0,1,0,1,0,0,0,0,1,0,0,0
0,21.0,0,1,5128,2833.0,1045,0,1,0,1,0,0,0,0,1,0,0,0
1,27.0,0,1,5129,0.0,827,0,0,0,1,0,0,0,0,0,1,0,0
1,37.0,0,1,5130,0.0,838,0,0,0,1,0,0,0,0,0,1,0,1
0,42.0,0,0,5132,5526.0,828,0,0,0,1,0,0,0,0,0,1,0,0
0,36.0,0,1,5133,846.0,829,0,0,0,0,0,0,0,0,0,1,0,0
1,24.0,0,0,5133,0.0,829,0,0,1,0,0,0,0,0,0,1,0,0
1,23.0,0,1,5133,0.0,829,0,0,1,0,0,0,0,0,0,1,0,0
0,19.0,0,0,5133,660.0,1046,0,0,0,0,0,0,0,0,1,0,0,0
0,26.0,0,0,5133,948.0,1046,0,0,0,1,0,0,0,0,1,0,0,0
1,19.0,0,1,5133,0.0,829,0,0,0,0,0,0,0,0,0,1,0,0
0,26.0,0,0,5133,1529.0,1046,0,0,0,1,0,0,0,0,1,0,0,0
0,35.0,0,0,5133,868.0,1046,0,0,0,1,0,0,0,0,1,0,0,0
0,24.0,0,0,5136,704.0,984,0,0,0,0,0,0,0,0,1,0,0,1
0,9.0,0,1,5137,0.0,839,0,0,0,1,0,0,0,0,0,1,0,1
0,40.0,0,1,5138,4137.0,47,1,0,0,0,0,0,0,0,0,0,0,0
1,23.0,0,1,5140,0.0,840,0,0,1,0,0,0,0,0,0,1,0,1
0,4.0,0,1,5142,0.0,1050,0,1,0,1,0,0,0,0,1,0,0,0
0,20.0,0,0,5142,1801.0,1050,0,1,0,1,0,0,0,0,1,0,0,0
1,21.0,0,1,5142,0.0,1050,0,1,0,1,0,0,0,0,1,0,0,0
0,4.0,0,1,5142,0.0,1050,0,1,0,1,0,0,0,0,1,0,0,0
1,19.0,0,1,5144,0.0,830,0,0,0,1,0,0,0,0,0,1,0,0
1,18.0,0,1,5145,0.0,841,0,0,0,1,0,0,0,0,0,1,0,1
0,26.0,0,1,5146,796.0,986,0,0,0,0,0,0,0,0,1,0,0,1
0,13.0,0,0,5148,1053.0,1051,0,0,0,1,0,0,0,0,1,0,0,0
1,16.0,0,1,5148,0.0,831,0,0,0,1,0,0,0,0,0,1,0,0
1,14.0,0,1,5151,0.0,1052,0,1,0,1,0,0,0,0,1,0,0,0
0,40.0,0,0,5152,3402.0,199,1,0,0,1,1,0,0,0,0,0,0,1
0,34.0,1,0,5154,1048.0,321,0,1,0,1,0,0,0,1,0,0,0,0
1,21.0,0,1,5156,0.0,200,1,0,0,0,1,0,0,0,0,0,0,1
0,29.0,0,1,5156,5841.0,200,1,0,0,1,1,0,0,0,0,0,0,1
0,40.0,0,1,5157,907.0,844,0,0,0,1,0,0,0,0,0,1,0,1
0,16.0,0,0,5158,62.0,1054,0,0,0,1,0,0,0,0,1,0,0,0
0,37.0,0,0,5160,888.0,832,0,0,0,1,0,0,0,0,0,1,0,0
1,41.0,0,1,5161,0.0,156,0,1,0,0,0,0,1,0,0,0,0,1
1,16.0,0,1,5162,0.0,988,0,1,0,0,0,0,0,0,1,0,0,1
0,39.0,0,0,5162,1305.0,988,0,1,0,0,0,0,0,0,1,0,0,1
1,30.0,0,1,5163,0.0,322,0,0,0,1,0,0,0,1,0,0,0,0
0,40.0,0,1,5163,864.0,322,0,0,0,1,0,0,0,1,0,0,0,0
0,63.0,0,1,5165,645.0,989,0,0,0,1,0,0,0,0,1,0,0,1
0,32.0,0,1,5166,883.0,163,0,1,0,1,0,0,1,0,0,0,0,0
0,47.0,0,0,5167,1087.0,990,0,0,0,1,0,0,0,0,1,0,0,1
0,23.0,0,0,5170,720.0,1056,0,0,0,0,0,0,0,0,1,0,0,0
0,23.0,0,0,5171,698.0,991,0,0,0,1,0,0,0,0,1,0,0,1
1,19.0,0,1,5173,0.0,1057,0,1,0,1,0,0,0,0,1,0,0,0
1,44.0,0,1,5174,0.0,159,1,0,0,0,0,1,0,0,0,0,0,0
0,29.0,0,0,5174,6680.0,159,1,0,0,1,0,1,0,0,0,0,0,0
0,21.0,0,0,5175,783.0,834,0,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,0,5176,792.0,323,0,0,0,1,0,0,0,1,0,0,0,0
0,26.0,1,1,5177,0.0,201,1,0,0,1,1,0,0,0,0,0,0,1
1,47.0,0,1,5179,0.0,160,1,0,0,0,0,1,0,0,0,0,0,0
1,20.0,0,1,5180,0.0,835,0,0,1,0,0,0,0,0,0,1,0,0
1,48.0,0,1,5181,0.0,175,1,0,0,1,1,0,0,0,0,0,0,0
1,4.0,0,1,5182,0.0,836,0,0,0,1,0,0,0,0,0,1,0,0
0,25.0,0,1,5182,704.0,836,0,0,0,1,0,0,0,0,0,1,0,0
0,0.0,0,1,5184,0.0,837,0,0,0,1,0,0,0,0,0,1,0,0
0,29.0,0,0,5185,1359.0,330,0,1,0,1,0,0,0,1,0,0,0,1
0,21.0,0,0,5186,723.0,1058,0,0,0,1,0,0,0,0,1,0,0,0
0,20.0,0,0,5187,954.0,324,0,1,0,1,0,0,0,1,0,0,0,0
0,34.0,0,0,5188,815.0,838,0,0,0,1,0,0,0,0,0,1,0,0
1,9.0,0,1,5188,0.0,838,0,0,0,1,0,0,0,0,0,1,0,0
1,12.0,0,0,5188,0.0,838,0,0,0,1,0,0,0,0,0,1,0,0
0,13.0,0,0,5190,1513.0,994,0,0,0,1,0,0,0,0,1,0,0,1
1,27.0,0,1,5192,0.0,995,0,1,0,1,0,0,0,0,1,0,0,1
0,34.0,0,1,5193,3994.0,202,1,0,0,1,0,1,0,0,0,0,0,1
1,18.0,0,1,5194,0.0,176,1,0,0,1,1,0,0,0,0,0,0,0
1,16.0,0,1,5194,0.0,176,1,0,0,0,1,0,0,0,0,0,0,0
1,43.0,0,1,5196,0.0,839,0,0,0,1,0,0,0,0,0,1,0,0
1,0.0,0,0,5196,0.0,839,0,0,0,1,0,0,0,0,0,1,0,0
0,20.0,0,1,5197,788.0,325,0,0,1,0,0,0,0,1,0,0,0,0
0,45.0,0,0,5198,1308.0,1059,0,1,0,1,0,0,0,0,1,0,0,0
0,35.0,0,0,5199,4141.0,158,1,0,0,1,0,0,1,0,0,0,0,1
0,21.0,0,0,5201,2151.0,1060,0,0,0,1,0,0,0,0,1,0,0,0
1,14.0,0,1,5202,0.0,840,0,0,0,1,0,0,0,0,0,1,0,0
0,46.0,0,0,5204,550.0,1061,0,0,1,0,0,0,0,0,1,0,0,0
0,22.0,0,0,5205,1500.0,997,0,0,0,1,0,0,0,0,1,0,0,1
0,2.0,0,1,5205,0.0,845,0,0,0,1,0,0,0,0,0,1,0,1
0,3.0,0,1,5205,0.0,845,0,0,0,1,0,0,0,0,0,1,0,1
1,28.0,0,1,5206,0.0,841,0,0,0,0,0,0,0,0,0,1,0,0
0,60.0,0,0,5206,1075.0,1062,0,0,1,0,0,0,0,0,1,0,0,0
0,48.0,0,0,5206,771.0,841,0,0,1,0,0,0,0,0,0,1,0,0
0,18.0,0,1,5207,827.0,331,0,0,0,0,0,0,0,1,0,0,0,1
0,31.0,0,0,5207,1385.0,998,0,0,0,1,0,0,0,0,1,0,0,1
1,26.0,0,1,5208,0.0,163,1,0,0,0,0,1,0,0,0,0,0,0
0,41.0,0,0,5208,7747.0,163,1,0,0,0,0,1,0,0,0,0,0,0
0,26.0,0,1,5209,716.0,999,0,0,0,1,0,0,0,0,1,0,0,1
0,29.0,0,1,5210,736.0,1063,0,0,0,1,0,0,0,0,1,0,0,0
0,24.0,0,0,5211,1605.0,332,0,0,0,1,0,0,0,1,0,0,0,1
0,25.0,0,1,5213,923.0,1064,0,0,0,1,0,0,0,0,1,0,0,0
0,0.0,0,0,5214,0.0,842,0,0,0,0,0,0,0,0,0,1,0,0
1,30.0,0,0,5216,0.0,843,0,0,0,1,0,0,0,0,0,1,0,0
1,18.0,0,1,5217,0.0,177,1,0,0,0,1,0,0,0,0,0,0,0
1,32.0,0,1,5217,0.0,177,1,0,0,0,1,0,0,0,0,0,0,0
0,28.0,0,0,5218,2414.0,1000,0,0,0,1,0,0,0,0,1,0,0,1
0,21.0,0,0,5220,2578.0,165,0,1,0,1,0,0,1,0,0,0,0,0
0,25.0,0,0,5221,689.0,1065,0,0,0,1,0,0,0,0,1,0,0,0
0,47.0,0,1,5223,299.0,1002,0,1,0,0,0,0,0,0,1,0,0,1
1,28.0,0,1,5223,0.0,1002,0,1,1,0,0,0,0,0,1,0,0,1
1,8.0,0,1,5223,0.0,1002,0,1,0,1,0,0,0,0,1,0,0,1
0,24.0,0,0,5224,1500.0,1003,0,0,0,1,0,0,0,0,1,0,0,1
1,30.0,0,1,5225,0.0,334,0,1,0,1,0,0,0,1,0,0,0,1
